Genus,ndc407,ndc408,ndc409,ndc410,ndc411,ndc412,ndc413,ndc414,ndc415,ndc416,ndc417,ndc418,ndc419,ndc420,ndc421,ndc422,ndc423,ndc424,ndc425,ndc426,ndc427,ndc428,ndc429,ndc430,ndc431,ndc432,ndc433,ndc434,ndc435,ndc436,ndc437,ndc438,ndc439,ndc440,ndc441,ndc442,ndc443,ndc444,ndc445,ndc446,ndc447,ndc448,ndc449,ndc450,ndc451,ndc452,ndc453,ndc454,ndc455,ndc456,ndc457,ndc458,ndc459,ndc460,ndc461,ndc462,ndc463,ndc464,ndc465,ndc466,ndc467,ndc468,ndc469,ndc471,ndc470,ndc472,ndc473,ndc474,ndc475
Erysipelotrichaceae_UCG-003,0.0029845655325317637,0.000729040097205346,0.0034917261272202835,0.0013549523508423287,0.002554121727880078,0.0189249043688343,0.0019630356679877035,0.0021621186076493347,0.0,0.0,0.0,0.0,0.0,0.0,0.01507419514145286,0.003561477892186555,0.0010845986984815616,0.02378147452909573,0.0,0.0,0.0,0.00753082146821182,0.0,0.0,0.0002607311450214073,0.0,0.007869444623621238,0.002782959723538946,0.0,0.001171997083029482,0.04084422666318489,0.00041399867520423926,0.0010047794916358892,0.017527731813446096,0.0,0.0,0.0,0.0,0.011634867190422747,0.0,0.0,0.0,0.0,0.0,0.006647956847992673,0.0,0.0,0.1032063979031081,0.0,0.0,0.0,0.0,0.0,0.034373248645619275,0.0,0.010994044892349978,0.006741250717154334,0.0,0.0007133798351299937,0.0011149783784598234,0.0,0.0008627450980392158,0.0004339764074643941,0.0004856726566294318,0.0,0.0010820258853884892,0.018580388019459583,0.000761052042529379,0.0007063096999865463
Faecalibacterium,0.15498422443932802,0.13211090246327178,0.10470117909012704,0.13052707646447767,0.12575424664562393,0.13408496074088982,0.20532859241700313,0.21133702191663095,0.0,0.03329043329043328,0.0,0.0025215039551009623,0.23402968262742355,0.059742715668466485,0.010841191825600262,0.015433070866141738,0.0009399855386840201,0.09498349407728653,0.17621112440191378,0.08950529566683718,0.0677160190195114,0.08282710140949291,0.0,0.01644889438688727,0.0007821934350642219,0.0,0.001967361155905309,0.0,0.08827099832360256,0.012605479737472653,0.03399333343573831,0.0067067785383086755,0.014094069085379097,0.07026414169271311,0.0,0.0,0.0,0.1379737045630317,0.09234942012719792,0.0,0.12099833105750263,0.14705882352941177,0.0,0.0,0.052885093847654295,0.0,0.05308226127186397,0.0,0.04366496279034806,0.0,0.0,0.0,0.0,0.09975714552587335,0.0,0.06554142147362488,0.000545037292025244,0.0,0.0064204185161699425,0.03500128071840769,0.0004009539939856902,0.10735294117647058,0.08880735392748644,0.12127940054117813,0.07386541471048516,0.08335760955512093,0.1263700838168923,0.1632456631225518,0.1037602583075474
Faecalitalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001553498608324163,0.0,0.0,0.00015029786303765645,0.0,0.0,0.0,0.0004940169063563507,0.0,0.003192930400567633,0.002354812073763724,0.0,0.0,0.0,0.0006623978803267828,0.0,0.00030642887785744925,0.0,0.0,0.13303081393263266,0.0,0.0,0.0171262999948259,0.0,0.00021468441391155,0.0,0.0,0.0,0.0006583526136598763,0.0,0.003335964376666121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015203671830177857,0.09177165966713334,0.0036725850771507076,0.0,0.06012927309806093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Family_XIII_AD3011_group,0.00494585145390978,0.001016237711255937,0.0013157228885177878,0.0008355539496861028,0.0001896072898426259,0.0018119589289309437,0.00014815363531982668,0.0003625913192952301,0.0,0.0,0.0,0.0,0.0,0.0,0.0016226512710768289,0.007462144155057543,0.0,0.0002848080781927632,0.00017444178628389146,0.0,0.0018855550090178716,0.0017424721622169978,0.0,0.000927787227462502,0.006092875178394992,0.0,0.0020963684448171327,0.0,0.0005780680964217586,0.03536826752786748,0.0012288597717392974,0.011702362552439827,0.0010047794916358892,0.0007660721946436231,0.0,0.0,0.040517272303332505,0.0,0.0,0.0,0.0,0.0005724917704308,0.0,0.0,0.0021496387412670917,0.0,0.005235177143784748,0.0,0.0,0.0,0.013551215623754487,0.0,0.0,0.00023351391742947882,0.0,0.0016561541985270802,0.008806655192197364,0.03142012754705243,0.0358010991333756,0.0076692431707574334,0.01164149182537763,0.0042352941176470585,0.0,0.00045098175258447237,0.0004694835680751176,0.0004161638020724959,0.001875622765371315,0.0001790710688304421,6.726759047490917e-05
Family_XIII_UCG-001,0.0006821864074358318,0.0009720534629404615,0.0017711654268508681,0.0009033015672282192,6.692021994445619e-05,0.0,0.0014198056718150056,0.0007520412548345513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031496062992125994,0.0,3.8837465208104075e-05,0.0,0.0,0.0,0.0005012591151583145,0.0,0.0,0.0010566472719288611,0.0,0.00016125911113977945,0.0,0.0022833689808659467,7.813313886863213e-05,0.000921644828804473,0.0,0.0002987182272431022,0.0020530734816449096,0.0,0.0,0.0,0.0,0.0,0.0,0.000834471248672432,0.000393588092171175,0.0,0.00021183448665442728,0.0003980812483827948,0.0,0.0,0.0,0.0006671427497556944,0.0,0.0,0.0,0.0,0.00046702783485895764,0.0,0.0004933225272208323,0.0010040160642570282,0.0,0.00018495032762629463,0.0005273546384607273,9.678199854827005e-05,0.0013725490196078432,0.0009468576162859507,0.000832581697079026,0.0014475743348982791,0.0,0.00017583963425356068,0.0012982652490207054,0.0009417462666487283
Flavonifractor,0.00042636650464739485,0.0,0.00043014017509235373,0.0015356126642879725,0.0006357420894723339,0.0,0.00011111522648987001,6.714654061022779e-05,0.0,0.000404486118771833,0.0,0.007950871342294165,0.00639334174653998,0.0019408295802333974,0.003033652376361028,0.0015990308903694734,0.0,0.0035730467991455747,0.0010466507177033489,0.0036378104928096395,0.00642181778433623,0.0017782763847283061,0.0,0.008234111643729706,0.004295202546931605,0.0,0.004902276978649295,0.009205174470167284,0.0053182264870801806,0.00528700906344411,0.004009155005299457,0.0028427909030691095,0.004344992396263305,0.007231721517435802,0.0,0.06673087506879473,0.026240269756430033,0.0030935808197989174,0.00013093901982790874,0.002380090029492421,0.005006827492034592,0.0026119937025905243,0.0,0.07449512780680694,0.006210067474771599,0.0,0.00787305709995536,0.0015488406034521274,0.002330301435766369,0.0,0.026817741843648584,0.012984496124031008,0.0,0.0014477862880627685,0.30932166301969366,0.0018675781387645796,0.013941480206540452,0.024731684554363052,0.003804692454026632,0.022653648540734383,0.0161625937575611,0.0003921568627450981,0.0,0.0022549087629223624,0.0,0.0,0.00046890569134282856,0.0002462227196418579,0.0
Fusicatenibacter,0.01227935533384497,0.009300784270407599,0.01604169829462072,0.0029131475543110064,0.005085936715778671,0.015804308435675454,0.007308912675778116,0.008044155565105291,0.0,0.0,0.0,0.004982003782255933,0.0009699523367507637,0.00022394187464231508,0.0015756179009006892,0.004264082374318596,0.0,0.009761149588970158,0.01707037480063795,0.00276625172890733,0.0013936710936219053,0.008354318585971908,0.09061202861432482,0.008369413947734652,0.0021544626193874183,0.0,0.002580145778236471,0.0,0.0005780680964217586,0.0,0.007219551158968373,0.0017663943475380872,0.0018466217684119047,0.002819145676288533,0.0,0.0,0.0017218495533952722,0.005104408352668214,0.014234942012719794,0.0015522326279298398,0.030761644666970105,0.0137398024903392,0.0,0.0,0.002010310304333114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944890715486644,0.0,0.005955107650022905,0.004761904761904762,0.005832944470368643,0.0,0.0013183865961518182,0.0,0.0032941176470588232,0.008285004142502068,0.0,0.012636932707355246,0.0020808190103624793,0.011781255494988567,0.0027084499160604375,0.0026234360285214576
Fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091653498060624,0.06379849236992093,0.7009419658698668,0.02334424629399923,0.006904391902462425,0.0012441215257906395,0.0023987018789831385,0.01657177468201091,0.21655820679681845,0.00045310376076121417,0.0,0.004016749085810643,0.0,0.002470491353280264,0.0,0.0,0.0,0.0,0.0,0.0002752377748555002,0.0,0.0,0.0,0.0,0.01262763415164023,0.0,0.0,0.0008713997431663917,0.0,0.0,0.005742611298166855,0.0,0.0,0.0,0.10945592576971742,0.0,0.0004378893732210743,0.0,0.01895215291587192,0.0,0.005741186198601821,0.0,0.0,0.0,0.16540409506081985,0.0,0.002800875273522976,0.0,0.0,0.0,0.0,0.0038346215853787167,0.0001935639970965401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdemania,0.0,0.0004418424831547552,0.0,0.00024840793098776027,0.0002453741397963394,0.0,0.00014815363531982668,0.00029544477868500234,0.0,0.0,0.029775154037227018,0.007239156516257602,0.0014601433026355582,0.00106994451217995,0.0014345177903722693,0.0026650514839491224,0.002783803326102675,0.0002848080781927632,0.0005980861244019136,0.00032209780405085354,0.0011750560201125868,0.0015753857904975594,0.00145721098648768,0.001565640946342972,0.00027445383686463924,0.0,0.0,0.0,0.000896005549453726,0.0011199083237837272,0.0009062840816577317,0.0006071980569662175,0.00035303063219639354,0.0011031439602868173,0.0,0.0,0.0,0.0,0.0002618780396558175,0.0009313395767579039,0.0,0.001323887219121225,0.0,0.0,0.0011345315578909652,0.0,0.0006087415283470639,0.0,0.0008926557919266333,0.0,0.0023913909924272625,0.0,0.0,0.0013543807210909772,0.0,0.0005637971739666656,0.0,0.0,0.0004491650813781441,0.0011677138423058957,8.295599875566007e-05,0.0011764705882352942,0.0,0.0005897453687643101,0.0004303599374021911,0.0,0.0,0.0,0.0
Hungatella,0.0,0.0,0.0,0.0001806603134456438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663846920308275,0.004808043303678517,0.0015675931224962056,0.011640759118594642,0.0008237431859479107,0.0,7.767493041620815e-05,0.000373803827751196,0.0022357376987059245,0.014701863693501668,0.009428445261311154,0.01850216373752539,0.0028413483841039124,0.0,0.0,0.0,0.0,0.00020232383374761556,0.0040108344619231165,0.0,0.0,0.00040734303714968486,0.0003677146534289391,0.0,0.05761939705252861,0.004268752017792446,0.0,0.0,0.003777099394629276,0.000417235624336216,0.004329469013882925,0.0,0.0005648919644118061,0.0,0.0,0.0,0.0,0.00015973840487108176,0.0,0.0,0.0,0.0,0.0,0.0,0.00024666126361041617,0.0,0.002060973712863588,0.003434791798774043,0.0009869065376907895,0.006836956897445648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intestinibacter,0.0006821864074358318,0.0004418424831547552,0.0002024189059258135,0.0,0.00020076065983336858,0.0003019931548218239,0.00039507636085287114,0.00017458100558659227,0.0,0.003174603174603174,0.0,0.0016471114545417577,0.00400496448722896,0.0042300131876881735,0.0007525339228182395,0.0020593579648697765,0.0,0.004000258916434719,0.016821172248803824,0.0055135565281646095,0.0023774389244138384,0.00046545489264700624,0.0,0.0076542446265656415,0.002250521462290042,0.0,0.005966587112171839,0.0014067708492614454,0.0,0.011381393895197415,0.00039937942581527166,0.009038971075292557,0.0049424288507495095,0.006312434883863453,0.0,0.036797529505289556,0.004250816084944578,0.0,0.0,0.006312412686914682,0.0014792899408284021,0.00522398740518105,0.0,0.010379889846066937,0.0,0.0,0.0006087415283470639,0.0313789149180157,0.0003100804329850411,0.0,0.041849342367477095,0.0,0.0,0.0,0.01549234135667396,0.0,0.003930005737234654,0.0033053351998755653,0.025470302261678294,0.0006026910153836883,0.002143029967854551,0.0018235294117647054,0.0003945240067858128,0.0,0.0,0.0,0.001230877439774925,0.0004924454392837158,0.00023543656666218208
Intestinimonas,0.0006395497569710923,0.0008615928421517727,0.0007843732604625274,0.001038796802312452,0.0010818768891020418,0.0,0.0009383063570255689,0.0011952084228620545,0.0,0.0038732610161181587,0.0,0.0010574048843971777,0.0009282339566754621,7.464729154743835e-05,0.0023987018789831385,0.003634161114476076,0.0006146059291395516,0.00025891643472069384,0.0013456937799043057,0.0003978855226510544,0.0012980269989615785,0.00241081764909475,0.0,0.00048322251430338634,0.004487320232736852,0.0,0.0037089595562149274,0.0,0.009191282733105963,0.0018751953328471716,0.0012903027603262621,0.013303157429896219,0.002036715185748424,0.009621866764723907,0.0,0.0,0.003228467912616136,0.0029389017788089716,0.0011971567527123085,0.031562063434573406,0.005234410559854346,0.0012881064834693,0.0,0.03516452478463493,0.0032045540494814984,0.0,0.004788766689663568,0.009367507111263346,0.004435089829361799,0.002206387673165262,0.013266526219894098,0.0,0.0,0.0,0.11098468271334792,0.0019028154621374962,0.002610441767068274,0.005055218540986159,0.0008719086873811032,0.015669966399975897,0.0024886799626698017,0.0007058823529411764,0.0009468576162859507,0.0011447998334836607,0.0012910798122065734,0.0009571767447667406,0.0005275189027606821,0.0008058198097369896,0.0007063096999865463
Lachnoclostridium,0.004988488104374519,0.005346294046172539,0.00328930722129447,0.00709091730274152,0.004204820486509998,0.0017112945439903356,0.004197686334061756,0.0034513321873657085,0.0,0.22241833670405095,0.08877705732442984,0.03835126176871302,0.006612363241935314,0.0033342456891189134,0.012228676245796391,0.004264082374318596,0.0,0.0071072561330830465,0.0020933014354066978,0.01104605998597927,0.007801825435863804,0.015324207234839897,0.08557802702464011,0.034212154012679755,0.012830716873421888,0.0,0.09327226988324842,0.1383834368023487,0.0007803919301693742,0.011511615793311801,0.01672785364280118,0.004760984764848751,0.025173799695850523,0.027976956548385112,0.0,0.10203020852442979,0.009021774222477312,0.005877803557617943,0.017994762439206884,0.04320380814404721,0.003413746017296312,0.0032918276799770996,0.0,0.07244739443581412,0.02748751020083198,0.0,0.0051134288381153355,0.15159277406287697,0.012064947756145234,0.0,0.006832545692649321,0.007170542635658914,0.0,0.011582290304502148,0.12875273522975927,0.010817858275485396,0.012076878944348828,0.011393684865453417,0.01656626506024096,0.01776431767843421,0.011537796826933053,0.00031372549019607844,0.003669073263108059,0.002740581419551794,0.001956181533646323,0.0026634483332639734,0.0010257311998124374,0.0032904308897593734,0.0030943091618458214
Lachnospira,0.005798584463204569,0.047144592952612384,0.01758514245230505,0.015898107583216654,0.018291526784818025,0.011274411113348093,0.041050903119868636,0.03321067898581866,0.0,0.0,0.0,0.0019521320942717127,0.0010638186919201926,0.0,0.0024927686193354183,0.00794669897032102,0.0,0.02635769305456663,0.0007974481658692182,0.0,0.0005875280100562934,0.009929704376469468,0.0,0.0,0.0,0.0,0.0,0.0003669836998073336,0.0009249089542748139,0.0,0.011197984669974346,0.0005933981011260761,0.020530089072344115,0.00815100815100815,0.0,0.0,0.001452810560677261,0.0,0.0015899738121960346,0.0,0.0014792899408284021,0.0,0.0,0.001200395424375088,0.0,0.0,0.0007710726025729475,0.0,0.0015222130346538379,0.0,0.0,0.0,0.0,0.0,0.0,0.009126466753585399,0.0,0.0018276559340488418,0.0,0.004580451716916031,0.00017282499740762513,0.006470588235294118,0.048408095632619226,0.014084507042253523,0.03063380281690142,0.005410129426942447,0.011517496043608227,0.007319529938444321,0.002556168438046548
