Order,ndc407,ndc408,ndc409,ndc410,ndc411,ndc412,ndc413,ndc414,ndc415,ndc416,ndc417,ndc418,ndc419,ndc420,ndc421,ndc422,ndc423,ndc424,ndc425,ndc426,ndc427,ndc428,ndc429,ndc430,ndc431,ndc432,ndc433,ndc434,ndc435,ndc436,ndc437,ndc438,ndc439,ndc440,ndc441,ndc442,ndc443,ndc444,ndc445,ndc446,ndc447,ndc448,ndc449,ndc450,ndc451,ndc452,ndc453,ndc454,ndc455,ndc456,ndc457,ndc458,ndc459,ndc460,ndc461,ndc462,ndc463,ndc464,ndc465,ndc466,ndc467,ndc468,ndc469,ndc471,ndc470,ndc472,ndc473,ndc474,ndc475
Enterobacteriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177795293322824,0.0,0.0,0.0,0.0,0.0,0.001399534923779175,0.0,0.008285638227073075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004397372301917149,0.0,0.003272401891857344,0.0,0.024822290645075455,0.010040387493998361,0.0,0.0,0.0,0.0,0.0,0.0,0.0005601344322637434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029872467542415076,0.0,0.0,0.007056517477948384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelotrichales,0.0022484180772813405,0.003208113422332609,0.005014790164540587,0.001922604925141127,0.0031453072609121365,0.017189334227737718,0.00349654522238266,0.004160833722196294,0.0,0.053271885121251875,0.07660135813758263,0.013961169896107385,0.0016018570030886111,0.0014538973829847114,0.025299285160623554,0.015219607116382513,0.0035604951417542922,0.028768491881026037,0.0011446498219433601,0.011735463826009766,0.0056959118052365655,0.028340847108587974,0.053560731526833216,0.032599246595189806,0.01926008036580297,0.0,0.02795410448654994,0.028789180378422423,0.005032896586627678,0.01656291435377666,0.036895026142914615,0.006204137790460661,0.005061996676466829,0.018178813419269545,0.0,0.08345807326234925,0.10144227714594319,0.004753143207605029,0.012155913590058525,0.022213047068538397,0.009081176861456682,0.0032005364708751166,0.001968472433384012,0.02309041620156275,0.008355252978492959,0.0006508479619160967,0.0033099024090629905,0.10019917057732183,0.003014093678775758,0.0,0.01234213547646383,0.033109156751164,0.0,0.03710946382282049,0.027811769941039035,0.010715452466514213,0.05341102827043947,0.07566504810986326,0.01921984886209759,0.0060526532743411495,0.06014205660848769,0.002439456505444478,0.0020316027088036117,0.0011701454775458568,0.001641856392294221,0.0016542317950102975,0.017124394184168015,0.004422647458072426,0.006974195476736079
Flavobacteriales,0.0015738926540969384,0.0,0.0,0.0,0.0,0.0034378668455475442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.379983116030397e-05,0.0,0.0,0.0,0.0,0.0012082414787179911,0.00012427873945849982,0.001079467156637575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007010698936202639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030254711966965033,0.0,0.0,0.0,0.0,0.0026771290099238403,0.0,0.0
Fusobacteriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342303794617724,0.06042278536851514,0.6540796594162707,0.022045973921225967,0.006349876263740482,0.0011724978895037996,0.002196193265007321,0.015845070422535218,0.19932117662717955,0.0004212959062074943,0.0,0.003763870395028851,3.445107946715665e-05,0.002304224411420939,0.0,0.0,0.0,0.0,0.0,0.00019824225203198304,0.0,0.0,0.0,0.0,0.011888022497763008,0.0,0.0,0.0008049255796876324,0.0,0.0,0.00554511957228524,0.0,0.0,0.0,0.10383291990077619,0.0,0.00042549899427510437,0.0,0.015935303350849656,0.0,0.005683985301641938,0.0,0.0,0.0,0.14633679292252305,0.0,0.0017799532762264984,0.0,0.0,0.0,0.0,0.003496935887218666,0.00016656553759027254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gastranaerophilales,0.0,0.0,0.0,0.0,0.0,0.0,0.00025060563027315993,0.0006092186446829464,0.0,0.0,0.0,0.0,0.0,0.0,0.0006674705021100682,0.00020848776871756864,0.0,0.0,0.0,0.0,0.0,0.0016474647965714925,0.0,0.0,5.0386083363774944e-05,0.0,0.0,0.0,0.0,8.98937006989235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001025094308676398,0.0,0.0,0.0,0.0,0.0,5.089188020051403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillales,0.0,0.015730104522405048,0.018210390090589782,0.004111102020780495,0.002086980603938556,0.0,0.008305786603339015,0.005729247679784305,0.0897196261682243,0.024389677629058654,0.06723230748474718,0.0028997753154225794,0.009016440616187392,0.010060031891942598,0.01793557833089312,0.004262416604892514,0.035372021828830036,0.024471273637709595,0.008224520942852292,0.006870838881491346,0.039285714285714306,0.01424834418656426,0.0732936326156665,0.010667197913648221,0.0009321425422298366,0.391380060949064,0.0,0.0003524306702790809,0.002952257774278806,0.0008315167314650425,0.0038074808955624096,0.0014268242967794536,0.007030550939537262,0.01506638021263703,0.09020412817881171,0.0065382551472872585,0.004536501683715609,0.0021465808034345293,0.004334946896900514,0.007844756399669695,0.0011812912990512756,0.013503215777120733,0.04125790189645516,0.007749960133949929,0.01585950796843571,0.02690791431121691,0.0031051661775745583,0.006466222852777474,0.005972370807944557,0.016135851183765502,0.028292602919468585,0.5006035523366098,0.07843437631649497,0.004820592114238937,0.0026143063744576696,0.00764456060111075,0.0005089188020051403,0.007030295808632964,0.00041497400952256153,0.0026519002995410708,0.0013146779931232228,0.0,0.011662904439428141,0.0014231499051233392,0.006457968476357268,0.000776476148678303,0.00018462958689129938,0.0025835267329333976,0.0010295240941848498
Methanobacteriales,0.006167089583400248,0.0,0.0,0.009306225967438434,0.0009297449136029585,0.0005869528760690928,0.0,0.0,0.0,0.0,0.0,0.0006721333512568893,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279633712056953,0.0,0.008474965548920537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014747285158868488,0.0,5.1131279560271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005242783552290669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020786358511837655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006841380814151553,0.0,0.007590132827324476,0.0,0.0008777556463319947,0.0005308100623124857,0.0,0.0
Micrococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000708124862147824,0.0006296002038705423,0.0,0.00011510349722792416,0.0,0.0002153130651967962,0.0,0.0,0.001937961168554474,0.0,0.00026631158455392814,0.000689021589343133,0.0,0.0,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013023861574956976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mollicutes_RF9,0.1755050910609321,0.0006002276725654559,0.0029580329081161064,0.009040333796940194,0.005182833348169683,0.08494046620828442,0.0001312696158573695,0.00023331777881474544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006861104758236336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202324979216914,0.0009405568096313018,0.009203036053130928,0.004706654991243433,0.0036123020829816705,0.12409416108931458,0.00035030870955029116,0.0013284181860449675
NB1-n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002755638460234015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032811200755107086,0.0,0.0,0.0,0.0,0.0,0.0,0.0058453523095495265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014876524843796495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016979951741189789,0.0008299480190451231,0.0,0.0007198010731579636,4.08847459013041e-05,0.0,0.0,0.0,0.0,0.0006231248557581353,0.0,0.0
