Family,ndc407,ndc408,ndc409,ndc410,ndc411,ndc412,ndc413,ndc414,ndc415,ndc416,ndc417,ndc418,ndc419,ndc420,ndc421,ndc422,ndc423,ndc424,ndc425,ndc426,ndc427,ndc428,ndc429,ndc430,ndc431,ndc432,ndc433,ndc434,ndc435,ndc436,ndc437,ndc438,ndc439,ndc440,ndc441,ndc442,ndc443,ndc444,ndc445,ndc446,ndc447,ndc448,ndc449,ndc450,ndc451,ndc452,ndc453,ndc454,ndc455,ndc456,ndc457,ndc458,ndc459,ndc460,ndc461,ndc462,ndc463,ndc464,ndc465,ndc466,ndc467,ndc468,ndc469,ndc471,ndc470,ndc472,ndc473,ndc474,ndc475
Clostridiaceae_1,0.002821101841776489,0.0,0.0,0.0013843833295452198,0.0012547176387409011,0.0018850141376060322,0.0010745242245516849,0.0005579560642038745,0.0,0.06137469092091058,0.0,0.001133024792118756,0.0008931401077530322,0.005803173685858075,0.0,0.00027846103865967423,0.0,0.0015545352662593547,0.0010821105484136251,0.014147166117982024,0.00688569742278182,0.0024545353118375544,0.01832340815391663,0.003731681249207471,0.0004792291976694326,0.0,0.0,0.0008810766756977024,0.004359320508493643,0.010032537960954446,0.007586559414597399,0.0,0.0035872601019806796,0.0,0.0,0.0026265992600333263,0.05375529593015793,0.0016865992026985589,0.0375334152156636,0.0,0.003546492297462041,0.0014276846679081318,0.0014563495238857325,0.0,0.06293516942596318,0.00029757476565987203,0.005425510134443458,0.000886718323693114,0.000986349297924014,0.0011626268320180384,0.011821204285186555,0.004138644593895499,0.0012255371299452337,0.0031379326026649695,0.0,0.0075190427931609415,0.0003817085273685015,0.02394940351297884,0.010571703729644544,0.001430438071659446,0.007339022220099007,0.0055652814889892216,0.0,0.0015337423312883432,0.0,0.0010530964432516902,0.0032682408693520716,0.0,0.00046556482990256395
Clostridiales_vadinBB60_group,0.0021762785636561485,0.0,0.0,0.0005578858193689692,0.0015036695511894923,0.023185673892554198,0.0,0.0,0.0,0.0,0.0,0.0,0.00026890239803317105,0.0,0.0,0.0,0.0001331026221216558,0.00019281057566007502,0.0018179457213348905,0.0004448794376723907,0.002106213329321498,0.0003681802967756332,0.007998872405652068,0.0,0.0,0.0,0.0,0.0,0.0,0.0016720896601590742,0.0,0.0,0.0,0.0,0.00015205078496217735,0.0,0.0019129541661317248,0.0,0.0,0.0,0.0,0.0004965859714463068,0.005649355845402897,0.0006697496412055494,0.0,0.006472251153102218,0.0,0.0006002400960384155,0.0010607907543711095,0.009265783540022549,0.0,0.0,0.0,0.0,0.0002224941595283124,0.0,0.0,0.0009292008872369763,0.000481526877954824,0.0,0.001385397196959292,0.0037593292177278185,0.0,0.0006710122699386502,0.0,0.0010191255902435715,0.02197891984639268,0.0003066275351526568,0.0
Coriobacteriaceae,0.0019747712892435425,0.0020088638528766097,0.006446077863055629,0.0011157716387379384,7.966461198354926e-05,0.0014137606032045243,0.0005611404283769909,0.0019852855307719254,0.0,0.0,0.002038705422056994,0.00017283429032320012,0.0007586889087364468,0.0013966144140239352,0.0027589774539811176,0.003411147723581009,0.0,0.0004579251171926782,0.0016448080335887106,0.001957469525758519,0.0013424216824246909,0.0016400758674550934,0.0,0.0003622991504084923,0.007957726940247684,0.0,0.0016528133758114357,0.00019824225203198307,0.0049218134773315325,0.003818691250903832,0.00030938096903500035,0.001567997552394065,0.0,0.0009398756046993781,0.0,0.0025136272488490976,0.0,0.0013799448022079118,0.0001625605086337692,0.0,0.0019210166611252724,0.0007138423339540658,0.0,0.0016265348429277625,0.0001353860436329878,3.7196845707484004e-05,0.003821742987784071,0.0001637018443741133,0.00024193473345306002,0.0,0.003037392767721545,0.0,0.0,0.0008640683978352815,0.0,0.0,0.00514034150189582,0.0,0.007004027315706529,0.003479815693556152,0.0025020751100256183,0.0021008016216714285,0.002636038410845414,0.000351482617586912,0.007629387814987345,0.0,0.0005447068115586786,0.00026282360155942014,0.0004988194606098899
Corynebacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.224911494834187e-05,0.0,0.0,0.0,0.0,0.0,5.8022590128423336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defluviitaleaceae,0.0007657276427679042,2.0709936627593915e-05,0.0005796832610661538,0.0,4.9790382489718286e-05,0.00018850141376060324,0.0002865397932137826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034627537549236013,0.0,0.00016201640994780754,5.5784893450853516e-05,0.0,0.0,0.00044139531364289846,0.0,0.0,0.0,0.0006468669141635729,0.0,0.0,0.00114731528223956,0.0,0.00016586040082930203,0.0,0.0,0.0,0.0,0.0,0.0,3.694262809856293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018470631695603993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039397653650849235,0.0007289732480572176,0.00020303234783024105,0.0007002672072238095,0.0,0.00012781186094069525,0.000880313978652386,0.0,0.00013617670288966965,0.0007227649042884054,0.000399055568487912
Desulfovibrionaceae,0.003667432394309436,0.0,0.00023187330442646148,0.0011157716387379384,0.0005974845898766195,0.00235626767200754,0.0,0.00011678150181011327,0.0,0.0,0.0,0.012232826992875385,0.012004571340766565,0.020226829444484576,0.010152174850196146,0.013992667192648628,0.007986157327299346,0.002578841449453503,0.0035709648097649637,0.004662336506806655,0.010855099466503107,0.008133437465134442,0.021917615137954122,0.011358078365306236,0.004174338537594268,0.0,0.0034972572879488346,0.0025551223595233373,0.00793115086061424,0.0063494215473608095,0.008191870006187617,0.004678496762021316,0.011940451482307119,0.00434001382170007,0.096438210362261,0.01866862484819386,0.005302349467197331,0.005366452008586324,0.008742142908749367,0.01359223300970874,0.005615279470981565,0.005152079453755433,0.0,0.01170467230106841,0.020133838774562894,0.01134503794078262,0.005425510134443459,0.008280584961257234,0.0027357235244307556,0.012824126268320182,0.0038583097319706116,0.0,0.05786833135460151,0.006230387921233346,0.015407720547335633,0.005230638464807611,0.007023436903580426,0.008632575984653201,0.0018385571703729642,0.008128739426449351,0.007727172296833292,0.0075002303510550115,0.0,0.0014698364008179957,0.0002567582437736125,0.00047559194211366674,0.00422147778957976,0.0,0.0
Enterobacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177795293322824,0.0,0.0,0.0,0.0,0.0,0.0014010432383497863,0.0,0.008285638227073074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044120416453687005,0.0,0.00327978066466805,0.0,0.024822290645075455,0.010040387493998361,0.0,0.0,0.0,0.0,0.0,0.0,0.0005601344322637434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029872467542415076,0.0,0.0,0.007061361927490275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752167548699471,0.001044774386775478,0.0,0.0,0.0,0.0,0.0,0.0,0.009250632237455076,0.0,0.0,0.0,0.028549605952945804,0.0,0.055921632192818635,0.006104740684383095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010228058051140292,0.0,0.004518880447369164,0.0035691359609706,0.0,0.0,0.0,0.0,0.0076970825574177535,0.0006401536368728495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399180422044349,0.0,0.0,0.0,0.0,0.0028475511060487985,0.0,0.0,0.0004777231713652731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelotrichaceae,0.002821101841776489,0.0032100401772770567,0.005031650706054215,0.0019422691489141889,0.0031666683263460835,0.01932139491046183,0.003498173308818263,0.00416520689789404,0.0,0.053271885121251875,0.07660135813758263,0.013961169896107385,0.001603810731126413,0.0014929326494738618,0.025326550847092295,0.015245741866617165,0.003560495141754292,0.0288010797392237,0.0011686793922867154,0.01176261233205801,0.00574000995243661,0.028405667745174612,0.05356073152683323,0.03260692353676431,0.019282669558856904,0.0,0.027954104486549936,0.02878918037842243,0.00503431207109911,0.016653109182935645,0.03701810551236178,0.006208250471674063,0.005073410715658389,0.018244644091223224,0.0,0.08345807326234925,0.10249069200154065,0.00475314320760503,0.012155913590058519,0.022226812642016112,0.009087886512246481,0.0032588454376163874,0.001968472433384012,0.02309041620156275,0.00835525297849296,0.00065094479988097,0.00330990240906299,0.10019917057732186,0.0030148789861073636,0.0,0.012354800311948447,0.033109156751164,0.0,0.0371094638228205,0.02781176994103905,0.010722808852855602,0.053413746596432304,0.07613452430909419,0.01926107511819296,0.006058730486211404,0.06037226578128638,0.0032986271077121545,0.0020335153455093196,0.0011822597137014312,0.0016505887099732238,0.0016645717973978334,0.020208622708826975,0.0044241972929169055,0.006983472448538459
Eubacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019203810035911125,0.0,0.0012521370608490454,0.0,0.0,0.0,0.0,0.0,0.0,0.0008679450532918262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001925792784696367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017317464961991147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Family_XI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002902151074376328,0.0,0.0,0.00014405485608919876,0.0,0.0,0.0,0.0,0.0002651145415326031,0.0004977708522702676,0.0,5.786300355278841e-05,0.0,0.0,0.0,0.0,0.0,0.0017486286439744173,0.0,0.0,6.77874186550976e-05,0.0,0.0,0.0,0.0,0.0,0.0010026265992600333,0.0,0.0,0.0,0.0,0.0,0.00015518311607697085,0.0,0.0,0.00069627108154108,0.0,0.05405036511294615,0.0,0.0,0.0,0.00024627508927471984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003438553056873668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Family_XIII,0.005440696409140372,0.0018638942964834524,0.0031071022793145837,0.0018182945223877514,0.00029874229493830973,0.001696512723845429,0.0015162730724229327,0.0011159121284077488,0.0,0.0,0.0,0.00028805715053866686,0.0,0.0,0.0014872612837866963,0.007448832784146284,0.0,0.00030126652446886717,0.0003029909535558151,0.0,0.0018747613151103445,0.0020975119937520926,0.0,0.0008695179609803816,0.0067470426513985896,0.0,0.0016767671928521809,0.0,0.003740578242771965,0.030752892263195945,0.0019369938930886977,0.01081025954821274,0.0012555410356932379,0.002598479612992398,0.0,0.0,0.04392091410964181,0.0,0.0,0.0,0.0008127378181683844,0.0018621973929236501,0.0,0.003954712167118481,0.0025143122388983437,0.0,0.008769535248754519,0.0001637018443741133,0.0006606679259679717,0.0,0.009768911874563888,0.0,0.0,0.0006821592614489065,0.005117365669151185,0.002059563895517997,0.008830190599791335,0.03180264972123974,0.031649448432848885,0.013286569011759857,0.020864559509378305,0.005823274670597993,0.0009037845980041421,0.0014059304703476479,0.001797307706415288,0.0003397085300811905,0.0019064738404553755,0.0014455298085768108,0.0013301852282930399
Fusobacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342303794617724,0.06042278536851514,0.6514413347524322,0.022045973921225967,0.006357620982069973,0.0012039779431240823,0.0021985601586412035,0.01587227920360143,0.19932117662717952,0.00042177313425641405,0.0,0.0037725776314618733,0.0,0.002309494588865336,0.0,0.0,0.0,0.0,0.0,0.00019824225203198307,0.0,0.0,0.0,0.0,0.011914828195864402,0.0,0.0,0.0008049255796876324,0.0,0.0,0.0055451195722852386,0.0,0.0,0.0,0.10383291990077619,0.0,0.0004254989942751045,0.0,0.015935303350849653,0.0,0.005685466236146911,0.0,0.0,0.0,0.14633679292252305,0.0,0.0017799532762264993,0.0,0.0,0.0,0.0,0.0035004470118973944,0.00016720310997784556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnospiraceae,0.16721073630758068,0.34482044484943875,0.2945486586129338,0.3763043163832467,0.27756146622718353,0.13628652214891615,0.35606151054227664,0.33499422580352156,0.0,0.22653030426151863,0.08388673192522748,0.1477349106062642,0.14289281358341255,0.135038166100797,0.12872354183730653,0.06662180349932706,0.0042925595634233996,0.21348950989961793,0.13288317534519328,0.1962986030785656,0.10314659013320066,0.1740377105879728,0.27319496811022237,0.06985127619875732,0.10860846974550405,0.0003957731428345272,0.31425012575753947,0.2819225093063724,0.13564517943525706,0.08742317425885761,0.1672405907831374,0.06328081178930191,0.1419786301791067,0.2041465100207325,0.0005321777473676208,0.18285932160307286,0.16329438952368727,0.10809567617295308,0.14865255400621344,0.19582730840735385,0.11503934389892494,0.1346058348851645,0.0030887412979114983,0.16581087545845963,0.09983753674764036,0.001004314834102068,0.10124206647102979,0.40375695732838596,0.09530367461639386,0.01455045095828636,0.18762057217912412,0.027418520434557683,0.0,0.1447087179953613,0.2515852708866393,0.20569485762855927,0.12886479883960608,0.14126850908218935,0.1328138679740851,0.11563166219654776,0.07591021192994193,0.1402561503731687,0.36106194690265475,0.35138675869120667,0.31654623482375366,0.23558786561130543,0.14546395402674508,0.21606290244864,0.12410628179974062
Lactobacillaceae,0.0,0.0,0.0,0.000309936566316094,0.0,0.0,0.0,0.0,0.014502871298277221,0.011422866628745226,0.03263427723395644,0.0,0.0,0.0,0.0006035263180583695,0.003271917204251172,0.025156395580992946,0.0002289625585963391,0.005735185906592213,0.0,0.006955133027045168,0.008858641079995538,0.017372000422847884,0.0045649692951470035,0.0,0.38999485494914315,0.0,0.0,0.0,0.0,0.0,0.0,0.0065595613293361,0.0,0.06025012354126277,0.0009178975908718614,0.00039799717550391585,0.0,0.0,0.0,0.0,0.004965859714463067,0.03951348323597664,0.0018497847233296125,0.0,0.021778753161731886,0.0,0.0005865982756739061,0.002121581508742219,0.013916290868094703,0.001436604687435866,0.270219003276427,0.004442572096051472,0.0,0.0,0.0,0.0,0.0007793297763923028,0.0,0.0004538890035073242,0.00031649160102949344,0.0,0.0,0.00044734151329243343,0.0,0.0,0.0,0.0,0.0
Leptotrichiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002638324663838463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471780213167305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leuconostocaceae,0.0,0.0,0.0008115565654926151,0.00022728681529846892,7.966461198354926e-05,0.0,0.0,0.00010380577938676735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003993078663649674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.415942535847836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035969066602721663,0.0,0.0,9.554463427305462e-05,0.0,0.0,0.0,0.0002200784946630965,0.0,0.0,0.0,0.0
Methanobacteriaceae,0.0077378793374440836,0.0,0.0,0.009401409178254851,0.0009360591908067038,0.0006597549481621111,0.0,0.0,0.0,0.0,0.0,0.0006721333512568893,0.0,0.0,0.0,0.0,0.0,0.0,0.0033978271220187835,0.0,0.00854057932439157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014796481127760886,0.0,5.124657288543828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005338299193047798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020786358511837655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009250898369114535,0.0,0.007668711656441716,0.0,0.0008832421782110952,0.0006264128332924805,0.0,0.0
Micrococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000708124862147824,0.0006296002038705423,0.0,0.00011524388487135903,0.0,0.00021554511359227484,0.0,0.0,0.0019401564175795048,0.0,0.0002669276626034344,0.000694356042633461,0.0,0.0,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013027254878241693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
